-[ RECORD 1 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25345-476267
-[ RECORD 3 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25344-472006
job_title                      | Software Engineer
employer_name                  | Computer Global Solutions Inc
secondary_entity_business_name | Tria Federal Company (project for the Department of Veterans Affairs)
employer_phone                 | 18133302200
employer_poc_first_name        | Liliana
employer_poc_last_name         | Torres Valencia
employer_poc_email             | liliana.torres@cgstech.us
employer_poc_phone             | 18133302200
employer_poc_phone_ext         | 
worksite_address1              | 8000 Metropolis Dr, Bldg B
worksite_address2              | 
worksite_city                  | Austin
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 3000 BAYPORT DRIVE
employer_address2              | SUITE 840
employer_city                  | TAMPA
employer_state                 | FL
employer_postal_code           | 33607
begin_date                     | 2026-06-01
end_date                       | 2029-05-31
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 1
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Computer Global Solutions Inc
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 4 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25343-467303
job_title                      | SOFTWARE DEVELOPER
employer_name                  | DATAEDGE INC
secondary_entity_business_name | TEXAS DEPARTMENT OF CRIMINAL JUSTICE
employer_phone                 | 18478864848
employer_poc_first_name        | VIJAY
employer_poc_last_name         | MUSUNURU
employer_poc_email             | HR@DATAEDGEUSA.COM
employer_poc_phone             | 18478864848
employer_poc_phone_ext         | 301
worksite_address1              | 11411 LUNA RD
worksite_address2              | APT 21302
worksite_city                  | FARMERS BRANCH
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 650 E DEVON AVE
employer_address2              | SUITE 180
employer_city                  | ITASCA
employer_state                 | IL
employer_postal_code           | 60143
begin_date                     | 2026-05-11
end_date                       | 2029-05-10
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | DATAEDGE INC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 5 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25335-444674
job_title                      | Software Quality/Test Engineer
employer_name                  | CGI Technologies and Solutions Inc
secondary_entity_business_name | Texas Department of Transportation
employer_phone                 | 17032678000
employer_poc_first_name        | Tamara
employer_poc_last_name         | Grant
employer_poc_email             | tamara.grant@cgi.com
employer_poc_phone             | 12032126527
employer_poc_phone_ext         | 
worksite_address1              | 6230 E Stassney Ln
worksite_address2              | 
worksite_city                  | Austin
worksite_county                | 
lawfirm_name_business_name     | EY Law LLP
employer_address1              | 11325 Random Hills Road
employer_address2              | 
employer_city                  | Fairfax
employer_state                 | VA
employer_postal_code           | 22030
begin_date                     | 2026-05-08
end_date                       | 2029-05-07
total_worker_positions         | 50
new_employment                 | 10
continued_employment           | 20
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 10
amended_petition               | 10
employer_name                  | CGI Technologies and Solutions Inc
soc_code                       | 15-1253.00
h_1b_dependent                 | No
-[ RECORD 6 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25311-387738
job_title                      | Assistant Professor
employer_name                  | Texas State University
secondary_entity_business_name | 
employer_phone                 | 15122452111
employer_poc_first_name        | Laura
employer_poc_last_name         | Cano Amaya
employer_poc_email             | lc16@txstate.edu
employer_poc_phone             | 15122459222
employer_poc_phone_ext         | 
worksite_address1              | 601 University Drive
worksite_address2              | 
worksite_city                  | San Marcos
worksite_county                | 
lawfirm_name_business_name     | Foster LLP
employer_address1              | 601 University Drive
employer_address2              | 
employer_city                  | San Marcos
employer_state                 | TX
employer_postal_code           | 78666
begin_date                     | 2026-05-05
end_date                       | 2029-05-04
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Texas State University
soc_code                       | 25-1081.00
h_1b_dependent                 | No
-[ RECORD 7 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25307-363740
job_title                      | Software Developer
employer_name                  | Camelot Integrated Solutions Inc
secondary_entity_business_name | Texas Department of transportation - Remote
employer_phone                 | 12813943813
employer_poc_first_name        | Jyothi
employer_poc_last_name         | Chilakala
employer_poc_email             | legal@camelotis.com
employer_poc_phone             | 12813943813
employer_poc_phone_ext         | 
worksite_address1              | 101 Andesite Trl
worksite_address2              | 
worksite_city                  | Liberty Hill
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 28111 S Firethorne ROAD
employer_address2              | Ste 602
employer_city                  | Katy
employer_state                 | TX
employer_postal_code           | 77494
begin_date                     | 2026-04-28
end_date                       | 2029-04-27
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Camelot Integrated Solutions Inc
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25325-428183
job_title                      | GIS Software Developer
employer_name                  | Camelot Integrated Solutions Inc
secondary_entity_business_name | Texas Department of Transportation - Remote
employer_phone                 | 12813943813
employer_poc_first_name        | Jyothi
employer_poc_last_name         | Chilakala
employer_poc_email             | legal@camelotis.com
employer_poc_phone             | 12813943813
employer_poc_phone_ext         | 
worksite_address1              | 101 Andesite Trl
worksite_address2              | 
worksite_city                  | Liberty Hill
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 28111 S Firethorne ROAD
employer_address2              | Ste 602
employer_city                  | Katy
employer_state                 | TX
employer_postal_code           | 77494
begin_date                     | 2026-04-28
end_date                       | 2029-04-27
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Camelot Integrated Solutions Inc
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 9 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25315-398085
job_title                      | Research Scientist II
employer_name                  | Texas State University
secondary_entity_business_name | 
employer_phone                 | 15122452111
employer_poc_first_name        | Laura
employer_poc_last_name         | Cano Amaya
employer_poc_email             | lc16@txstate.edu
employer_poc_phone             | 15122459222
employer_poc_phone_ext         | 
worksite_address1              | 310 W. Woods St.
worksite_address2              | 
worksite_city                  | San Marcos
worksite_county                | 
lawfirm_name_business_name     | Foster LLP
employer_address1              | 601 University Drive
employer_address2              | 
employer_city                  | San Marcos
employer_state                 | TX
employer_postal_code           | 78666
begin_date                     | 2026-04-18
end_date                       | 2029-04-17
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Texas State University
soc_code                       | 17-2112.00
h_1b_dependent                 | No
-[ RECORD 10 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25343-467509
job_title                      | Software Developer
employer_name                  | PIONEER CONSULTING SERVICES LLC
secondary_entity_business_name | Remote work from Residence for Pennsylvania Department of Transportation (PennDOT)
employer_phone                 | 13149220438
employer_poc_first_name        | SAIKUMAR
employer_poc_last_name         | SHANKAIAHGARI
employer_poc_email             | SAI@PIONEERITCONSULTING.COM
employer_poc_phone             | 13149220438
employer_poc_phone_ext         | 
worksite_address1              | 16804 BITTERROOT RD
worksite_address2              | 
worksite_city                  | JUSTIN
worksite_county                | 
lawfirm_name_business_name     | IMM Laws
employer_address1              | 3490 US Highway 1, Building 10
employer_address2              | 
employer_city                  | Princeton
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 2026-04-17
end_date                       | 2029-04-16
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | PIONEER CONSULTING SERVICES LLC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25323-422338
job_title                      | Software Developer
employer_name                  | Adroix Corp
secondary_entity_business_name | Texas Department of State Health Services (HHSC)
employer_phone                 | 14705521736
employer_poc_first_name        | Payal
employer_poc_last_name         | Chhabria
employer_poc_email             | legal@codeforce.com
employer_poc_phone             | 14705521736
employer_poc_phone_ext         | 
worksite_address1              | 701 W. 51st St.
worksite_address2              | 
worksite_city                  | Austin
worksite_county                | 
lawfirm_name_business_name     | Sikal Adhipathi & Rowles LLC
employer_address1              | 3970 Old Milton Parkway
employer_address2              | Suite 200
employer_city                  | Alpharetta
employer_state                 | GA
employer_postal_code           | 30005
begin_date                     | 2026-04-10
end_date                       | 2029-04-09
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Adroix Corp
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 12 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25274-352262
job_title                      | Packaged App Development Assoc Manager
employer_name                  | Accenture LLP
secondary_entity_business_name | State of Texas
employer_phone                 | 13126930161
employer_poc_first_name        | LEONARD
employer_poc_last_name         | OXFORD
employer_poc_email             | ACCENTURESITEVISITS@ACCENTURE.COM
employer_poc_phone             | 13104265295
employer_poc_phone_ext         | 
worksite_address1              | 6230 East Stassney Ln
worksite_address2              | 
worksite_city                  | Austin
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 500 West Madison Street
employer_address2              | 
employer_city                  | Chicago
employer_state                 | IL
employer_postal_code           | 60661
begin_date                     | 2026-04-02
end_date                       | 2029-04-01
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Accenture LLP
soc_code                       | 15-1251.00
h_1b_dependent                 | No
-[ RECORD 13 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25323-420002
job_title                      | Software Developer
employer_name                  | Infrapod Technologies Inc
secondary_entity_business_name | Department of Veterans Affairs
employer_phone                 | 12145174514
employer_poc_first_name        | Shajahan
employer_poc_last_name         | Shaik
employer_poc_email             | hr@infrapodtec.com
employer_poc_phone             | 12145174514
employer_poc_phone_ext         | 
worksite_address1              | 1615 Woodward St
worksite_address2              | 
worksite_city                  | Austin
worksite_county                | 
lawfirm_name_business_name     | Kodem Law Firm PLLC
employer_address1              | 4322 N Beltline Road
employer_address2              | STE B113
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 2026-03-28
end_date                       | 2029-03-27
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Infrapod Technologies Inc
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 14 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25269-336937
job_title                      | Senior Software Developer
employer_name                  | Ciberlynx Inc
secondary_entity_business_name | State of Maryland Department of Health
employer_phone                 | 18326856761
employer_poc_first_name        | Chandrika
employer_poc_last_name         | Tatavarthi
employer_poc_email             | hr@ciberlynx.com
employer_poc_phone             | 18326856761
employer_poc_phone_ext         | 
worksite_address1              | 4025 Pond Cypress Street
worksite_address2              | 
worksite_city                  | Aubrey
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 1200 W Walnut Hill Ln
employer_address2              | 2275
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 2026-03-05
end_date                       | 2029-03-04
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 1
employer_name                  | Ciberlynx Inc
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 15 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25253-299235
job_title                      | Application Developer
employer_name                  | SRIVEN TECHNOLOGIES LLC
secondary_entity_business_name | Texas Department of Motor Vehicles
employer_phone                 | 17038424866
employer_poc_first_name        | PRATHIMA
employer_poc_last_name         | GUNTUPALLI
employer_poc_email             | PRATHIMA@SRIVENTECH.COM
employer_poc_phone             | 17038424866
employer_poc_phone_ext         | 
worksite_address1              | 4000 Jackson Avenue
worksite_address2              | 
worksite_city                  | Austin
worksite_county                | 
lawfirm_name_business_name     | LAW OFFICES OF JANETHA R. KANCHARLA
employer_address1              | 20745 WILLIAMSPORT PLACE
employer_address2              | SUITE 220
employer_city                  | ASHBURN
employer_state                 | VA
employer_postal_code           | 20147
begin_date                     | 2026-03-02
end_date                       | 2029-03-01
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | SRIVEN TECHNOLOGIES LLC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 16 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25308-369326
job_title                      | Program Faculty
employer_name                  | Texas State University
secondary_entity_business_name | 
employer_phone                 | 15122452111
employer_poc_first_name        | Laura
employer_poc_last_name         | Cano Amaya
employer_poc_email             | lc16@txstate.edu
employer_poc_phone             | 15122459222
employer_poc_phone_ext         | 
worksite_address1              | 601 University Drive
worksite_address2              | 
worksite_city                  | San Marcos
worksite_county                | 
lawfirm_name_business_name     | Foster LLP
employer_address1              | 601 University Drive
employer_address2              | 
employer_city                  | San Marcos
employer_state                 | TX
employer_postal_code           | 78666
begin_date                     | 2026-03-01
end_date                       | 2029-02-28
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Texas State University
soc_code                       | 19-1029.02
h_1b_dependent                 | No
-[ RECORD 17 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25249-291314
job_title                      | Software Developer
employer_name                  | EPACE TECHNOLOGIES INC
secondary_entity_business_name | Texas Department of Family and Protective Services (DFPS)
employer_phone                 | 12149014065
employer_poc_first_name        | Raghu Ram
employer_poc_last_name         | Gottumukkala
employer_poc_email             | ram.g@epacetech.com
employer_poc_phone             | 12149014065
employer_poc_phone_ext         | 
worksite_address1              | 4900 N Lamar Boulevard Bridge
worksite_address2              | 
worksite_city                  | Austin
worksite_county                | 
lawfirm_name_business_name     | Kodem Law Firm PLLC
employer_address1              | 1333 Corporate Dr
employer_address2              | STE 120
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 2026-02-27
end_date                       | 2029-02-26
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 1
employer_name                  | EPACE TECHNOLOGIES INC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 18 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25246-284401
job_title                      | Java Developer
employer_name                  | JNIT Technologies Inc
secondary_entity_business_name | Texas Department of Family and Protective services
employer_phone                 | 17324167646
employer_poc_first_name        | Nikesh
employer_poc_last_name         | PATEL
employer_poc_email             | hr@jnitinc.com
employer_poc_phone             | 17324167646
employer_poc_phone_ext         | 
worksite_address1              | 4900 N Lamar Blvd
worksite_address2              | 
worksite_city                  | Austin
worksite_county                | 
lawfirm_name_business_name     | SOMIREDDY LAW GROUP PLLC
employer_address1              | 3145 Bordentown Ave
employer_address2              | Suite D1
employer_city                  | Parlin
employer_state                 | NJ
employer_postal_code           | 08859
begin_date                     | 2026-02-20
end_date                       | 2029-02-19
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | JNIT Technologies Inc
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 19 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25245-282030
job_title                      | Career Counselor
employer_name                  | Texas State University
secondary_entity_business_name | 
employer_phone                 | 15122452111
employer_poc_first_name        | Laura
employer_poc_last_name         | Cano Amaya
employer_poc_email             | lc16@txstate.edu
employer_poc_phone             | 15122459222
employer_poc_phone_ext         | 
worksite_address1              | 601 University Drive
worksite_address2              | 
worksite_city                  | San Marcos
worksite_county                | 
lawfirm_name_business_name     | Foster LLP
employer_address1              | 601 University Drive
employer_address2              | 
employer_city                  | San Marcos
employer_state                 | TX
employer_postal_code           | 78666
begin_date                     | 2026-02-15
end_date                       | 2029-02-14
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Texas State University
soc_code                       | 21-1012.00
h_1b_dependent                 | No
-[ RECORD 20 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25239-269684
job_title                      | Quality Assurance Analyst
employer_name                  | Meritore Technologies LLC
secondary_entity_business_name | The Commonwealth of Massachusetts-Department of Revenue
employer_phone                 | 17033144388
employer_poc_first_name        | Kumar
employer_poc_last_name         | Konduru
employer_poc_email             | hr@meritore.com
employer_poc_phone             | 17033144388
employer_poc_phone_ext         | 
worksite_address1              | 1353 Meadow Creek Dr
worksite_address2              | APT 158
worksite_city                  | Irving
worksite_county                | 
lawfirm_name_business_name     | Kodem Law Firm PLLC
employer_address1              | 44790 Maynard Square
employer_address2              | STE 350
employer_city                  | Ashburn
employer_state                 | VA
employer_postal_code           | 20147
begin_date                     | 2026-02-14
end_date                       | 2029-02-13
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Meritore Technologies LLC
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 21 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25258-309427
job_title                      | Senior .NET Developer
employer_name                  | Pinion Services Inc
secondary_entity_business_name | Louisiana Department of Education
employer_phone                 | 13122850286
employer_poc_first_name        | Suresh
employer_poc_last_name         | Myneni
employer_poc_email             | contact.us@pinion.net
employer_poc_phone             | 13122850286
employer_poc_phone_ext         | 
worksite_address1              | 1816 Stringer Pass
worksite_address2              | 
worksite_city                  | Leander
worksite_county                | 
lawfirm_name_business_name     | HSD Help Secure Defend Immigration Lawyer LLC
employer_address1              | 1901 Butterfield Road
employer_address2              | Suite 160
employer_city                  | Downers Grove
employer_state                 | IL
employer_postal_code           | 60515
begin_date                     | 2026-02-11
end_date                       | 2029-02-10
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 1
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Pinion Services Inc
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 22 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25261-319172
job_title                      | Software Developer
employer_name                  | SYSTEM SOFT TECHNOLOGIES LLC
secondary_entity_business_name | Texas Department of Insurance
employer_phone                 | 17277230801
employer_poc_first_name        | Liliana
employer_poc_last_name         | Torres Valencia
employer_poc_email             | liliana.torres@sstech.us
employer_poc_phone             | 17277230801
employer_poc_phone_ext         | 
worksite_address1              | 1601 N Congress Ave
worksite_address2              | 
worksite_city                  | Austin
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 3000 BAYPORT DRIVE
employer_address2              | SUITE 840
employer_city                  | TAMPA
employer_state                 | FL
employer_postal_code           | 33607
begin_date                     | 2026-02-06
end_date                       | 2029-02-05
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | SYSTEM SOFT TECHNOLOGIES LLC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 23 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25354-499709
job_title                      | Business Analyst
employer_name                  | DatamanUSA LLC
secondary_entity_business_name | Texas Department of Family and Protective Services
employer_phone                 | 17202483110
employer_poc_first_name        | Nidhi
employer_poc_last_name         | Saxena
employer_poc_email             | contact@datamanusa.com
employer_poc_phone             | 17202483110
employer_poc_phone_ext         | 
worksite_address1              | 4900 N Lamar Blvd
worksite_address2              | 
worksite_city                  | Austin
worksite_county                | 
lawfirm_name_business_name     | VUJJINI & ASSOCIATES LLC
employer_address1              | 6890 S Tucson Way
employer_address2              | Ste 100
employer_city                  | Centennial
employer_state                 | CO
employer_postal_code           | 80112
begin_date                     | 2026-02-04
end_date                       | 2029-02-03
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | DatamanUSA LLC
soc_code                       | 15-1211.00
h_1b_dependent                 | Yes
-[ RECORD 24 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25313-391257
job_title                      | APPLICATION DEVELOPER
employer_name                  | GENOME INTERNATIONAL CORPORATION
secondary_entity_business_name | WISCONSIN DEPARTMENT OF TRANSPORTATION
employer_phone                 | 16088335855
employer_poc_first_name        | CAROLYN
employer_poc_last_name         | EVENSTAD
employer_poc_email             | CEVENSTAD@GENOME.COM
employer_poc_phone             | 16088335855
employer_poc_phone_ext         | 17
worksite_address1              | 2117 BENNINGTON AVE
worksite_address2              | 
worksite_city                  | FLOWER MOUND
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 8000 EXCELSIOR DRIVE
employer_address2              | SUITE 202
employer_city                  | MADISON
employer_state                 | WI
employer_postal_code           | 53717
begin_date                     | 2026-02-03
end_date                       | 2029-02-02
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | GENOME INTERNATIONAL CORPORATION
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 25 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25311-385700
job_title                      | APPLICATION DEVELOPER
employer_name                  | GENOME INTERNATIONAL CORPORATION
secondary_entity_business_name | WISCONSIN DEPARTMENT OF TRANSPORTATION
employer_phone                 | 16088335855
employer_poc_first_name        | CAROLYN
employer_poc_last_name         | EVENSTAD
employer_poc_email             | CEVENSTAD@GENOME.COM
employer_poc_phone             | 16088335855
employer_poc_phone_ext         | 17
worksite_address1              | 2117 BENNINGTON AVE
worksite_address2              | 
worksite_city                  | FLOWER MOUND
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 8000 EXCELSIOR DRIVE
employer_address2              | SUITE 202
employer_city                  | MADISON
employer_state                 | WI
employer_postal_code           | 53717
begin_date                     | 2026-02-03
end_date                       | 2029-02-02
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | GENOME INTERNATIONAL CORPORATION
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 26 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25274-351348
job_title                      | Software Developer
employer_name                  | LORVENK TECHNOLOGIES LLC
secondary_entity_business_name | Texas Department of Transportation
employer_phone                 | 12019821850
employer_poc_first_name        | SURAJ
employer_poc_last_name         | MULAMALLA
employer_poc_email             | hr@lor-venk.com
employer_poc_phone             | 12019821850
employer_poc_phone_ext         | 
worksite_address1              | 6230 E Stassney Ln
worksite_address2              | 
worksite_city                  | Austin
worksite_county                | 
lawfirm_name_business_name     | Ishar Law Firm PC
employer_address1              | 5225 Hickory Park Dr
employer_address2              | Unit A
employer_city                  | GLEN ALLEN
employer_state                 | VA
employer_postal_code           | 23059
begin_date                     | 2026-02-02
end_date                       | 2029-02-01
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | LORVENK TECHNOLOGIES LLC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 27 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25231-252971
job_title                      | SOFTWARE ENGINEER
employer_name                  | VRN TECHNOLOGIES LLC
secondary_entity_business_name | TEXAS DEPARTMENT OF FAMILY AND PROTECTIVE SERVICES(DFPS)
employer_phone                 | 17374449325
employer_poc_first_name        | CHAITHRA
employer_poc_last_name         | NANJUNDAPPA
employer_poc_email             | IMMIGRATION@VRNTECH.US
employer_poc_phone             | 17374449325
employer_poc_phone_ext         | 
worksite_address1              | 4900 N LAMAR BLVD.
worksite_address2              | 
worksite_city                  | AUSTIN
worksite_county                | 
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 1908 YAUPON TRAIL
employer_address2              | SUITE 203
employer_city                  | CEDAR PARK
employer_state                 | TX
employer_postal_code           | 78613
begin_date                     | 2026-02-01
end_date                       | 2029-01-31
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
