-[ RECORD 1 ]------------------+------------------------------------------------------------------------------------
case_number                    | I-200-25325-428713
case_number                    | I-200-25325-427879
job_title                      | ASSISTANT PROFESSOR - GEOGRAPHY
employer_name                  | South Dakota State University
secondary_entity_business_name | 
employer_phone                 | 16056885948
employer_poc_first_name        | JILENA
employer_poc_last_name         | FAITH
employer_poc_email             | JILENA.FAITH@SDSTATE.EDU
employer_poc_phone             | 16056886050
employer_poc_phone_ext         | 
worksite_address1              | SOUTH DAKOTA STATE UNIVERSITY
worksite_address2              | DEPARTMENT OF GEOGRAPHY & GEOSPATIAL SCIENCES
worksite_city                  | BROOKINGS
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | Morrill Hall 315, Box 2201
employer_address2              | 
employer_city                  | Brookings
employer_state                 | SD
employer_postal_code           | 57007
begin_date                     | 2026-05-22
end_date                       | 2029-05-21
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | South Dakota State University
soc_code                       | 25-1064.00
h_1b_dependent                 | No
-[ RECORD 6 ]------------------+------------------------------------------------------------------------------------
case_number                    | I-200-25325-427872
job_title                      | ASSISTANT PROFESSOR - RUMINANT NUTRITION
employer_name                  | South Dakota State University
secondary_entity_business_name | 
employer_phone                 | 16056885948
employer_poc_first_name        | JILENA
employer_poc_last_name         | FAITH
employer_poc_email             | JILENA.FAITH@SDSTATE.EDU
employer_poc_phone             | 16056886050
employer_poc_phone_ext         | 
worksite_address1              | SOUTH DAKOTA STATE UNIVERSITY
worksite_address2              | DEPARTMENT OF ANIMAL SCIENCE
worksite_city                  | BROOKINGS
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | Morrill Hall 315, Box 2201
employer_address2              | 
employer_city                  | Brookings
employer_state                 | SD
employer_postal_code           | 57007
begin_date                     | 2026-05-22
end_date                       | 2029-05-21
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | South Dakota State University
soc_code                       | 25-1041.00
h_1b_dependent                 | No
-[ RECORD 7 ]------------------+------------------------------------------------------------------------------------
case_number                    | I-200-25325-427926
job_title                      | ASSISTANT PROFESSOR - ENGLISH
employer_name                  | University of South Dakota
secondary_entity_business_name | 
employer_phone                 | 16056775671
employer_poc_first_name        | JILENA
employer_poc_last_name         | FAITH
employer_poc_email             | JILENA.FAITH@SDSTATE.EDU
employer_poc_phone             | 16056886050
employer_poc_phone_ext         | 
worksite_address1              | UNIVERSITY OF SOUTH DAKOTA
worksite_address2              | 414 E CLARK ST
worksite_city                  | VERMILLION
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 414 E Clark St
employer_address2              | 
employer_city                  | Vermillion
employer_state                 | SD
employer_postal_code           | 57069
begin_date                     | 2026-05-22
end_date                       | 2029-05-21
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | University of South Dakota
soc_code                       | 25-1123.00
h_1b_dependent                 | No
-[ RECORD 8 ]------------------+------------------------------------------------------------------------------------
case_number                    | I-200-25322-416962
job_title                      | INSTRUCTOR - INFORMATION SYSTEMS
employer_name                  | Dakota State University
secondary_entity_business_name | 
employer_phone                 | 16052565124
employer_poc_first_name        | JILENA
employer_poc_last_name         | FAITH
employer_poc_email             | JILENA.FAITH@SDSTATE.EDU
employer_poc_phone             | 16056886050
employer_poc_phone_ext         | 
worksite_address1              | DAKOTA STATE UNIVERSITY
worksite_address2              | 820 N WASHINGTON AVE
worksite_city                  | MADISON
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 820 N Washington Ave
employer_address2              | 
employer_city                  | Madison
employer_state                 | SD
employer_postal_code           | 57042
begin_date                     | 2026-05-19
end_date                       | 2029-05-18
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Dakota State University
soc_code                       | 25-1021.00
h_1b_dependent                 | No
-[ RECORD 9 ]------------------+------------------------------------------------------------------------------------
case_number                    | I-200-25346-479894
job_title                      | Software Developer
employer_name                  | Seven Seas Technologies Inc
secondary_entity_business_name | South Dakota Department of Social Services
employer_phone                 | 16365309286
employer_poc_first_name        | Debra
employer_poc_last_name         | Thomas
employer_poc_email             | debbiet@S2Tech.com
employer_poc_phone             | 16364891135
employer_poc_phone_ext         | 
worksite_address1              | 700 Governors Drive
worksite_address2              | 
worksite_city                  | Pierre
worksite_county                | 
lawfirm_name_business_name     | MusilloUnkenholt LLC
employer_address1              | 720 Spirit 40 Park Drive
employer_address2              | 
employer_city                  | Chesterfield
employer_state                 | MO
employer_postal_code           | 63005
begin_date                     | 2026-05-11
end_date                       | 2029-05-10
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Seven Seas Technologies Inc
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25338-456886
job_title                      | Registered Nurse Float Pool
employer_name                  | Avant Healthcare Professionals LLC
secondary_entity_business_name | Monument Health Rapid City Hospital
employer_phone                 | 14076812999
employer_poc_first_name        | Saloni
employer_poc_last_name         | Kaul
employer_poc_email             | skaul@avanthealthcare.com
employer_poc_phone             | 14076812999
employer_poc_phone_ext         | 
worksite_address1              | 353 Fairmont Blvd
worksite_address2              | 
worksite_city                  | Rapid City
worksite_county                | 
lawfirm_name_business_name     | Musillo Unkenholt LLC.
employer_address1              | 2301 Lucien Way
employer_address2              | Suite 360
employer_city                  | Maitland
employer_state                 | FL
employer_postal_code           | 32751
begin_date                     | 2026-05-06
end_date                       | 2029-05-05
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Avant Healthcare Professionals LLC
soc_code                       | 29-1141.00
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25324-426098
job_title                      | Scoring and Events Coordinator
employer_name                  | National Field Archery Association
secondary_entity_business_name | 
employer_phone                 | 16052609279
employer_poc_first_name        | Pamela
employer_poc_last_name         | Tramp
employer_poc_email             | ptramp@nfaausa.com
employer_poc_phone             | 16056890486
employer_poc_phone_ext         | 
worksite_address1              | 800 Archery Lane
worksite_address2              | 
worksite_city                  | Yankton
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 800 Archery Lane
employer_address2              | 
employer_city                  | Yankton
employer_state                 | SD
employer_postal_code           | 57078
begin_date                     | 2026-05-11
end_date                       | 2029-05-01
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | National Field Archery Association
soc_code                       | 13-1121.00
h_1b_dependent                 | No
-[ RECORD 12 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25333-443500
job_title                      | Elementary Teacher
employer_name                  | Bennett County School District
secondary_entity_business_name | 
employer_phone                 | 16056856112
employer_poc_first_name        | Carol
employer_poc_last_name         | Galbraith
employer_poc_email             | Carol.Galbraith@k12.sd.us
employer_poc_phone             | 16056856112
employer_poc_phone_ext         | 
worksite_address1              | 403 First Avenue
worksite_address2              | 
worksite_city                  | Martin
worksite_county                | 
lawfirm_name_business_name     | Tungol Law Office
employer_address1              | 403 First Avenue
employer_address2              | 
employer_city                  | Martin
employer_state                 | SD
employer_postal_code           | 57551
begin_date                     | 2026-04-06
end_date                       | 2029-04-05
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Bennett County School District
soc_code                       | 25-2021.00
h_1b_dependent                 | No
-[ RECORD 13 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25307-362066
job_title                      | Manager, Software Development
employer_name                  | Sanford Health
secondary_entity_business_name | 
employer_phone                 | 16053331000
employer_poc_first_name        | Sandi
employer_poc_last_name         | Haeuszer
employer_poc_email             | sandi.haeuszer@sanfordhealth.org
employer_poc_phone             | 16053126582
employer_poc_phone_ext         | 
worksite_address1              | 900 E. 54th Street N
worksite_address2              | 
worksite_city                  | Sioux Falls
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 1305 W 18th Street
employer_address2              | 
employer_city                  | Sioux Falls
employer_state                 | SD
employer_postal_code           | 57105
begin_date                     | 2026-03-30
end_date                       | 2029-03-29
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Sanford Health
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 14 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25273-344682
job_title                      | Sr. Software Engineer
employer_name                  | MY3TECH INC
secondary_entity_business_name | 
employer_phone                 | 16056744001
employer_poc_first_name        | Prakash
employer_poc_last_name         | Saripalli
employer_poc_email             | prakash@my3tech.com
employer_poc_phone             | 16056744001
employer_poc_phone_ext         | 
worksite_address1              | 2721 3rd Ave SE
worksite_address2              | Apt. 201
worksite_city                  | Aberdeen
worksite_county                | 
lawfirm_name_business_name     | Shah & Kishore
employer_address1              | 1601 N Harrison Ave
employer_address2              | Suite 2B
employer_city                  | Pierre
employer_state                 | SD
employer_postal_code           | 57501
begin_date                     | 2026-03-29
end_date                       | 2029-03-28
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | MY3TECH INC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 15 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25308-372421
job_title                      | Business Analyst
employer_name                  | Coforge Limited
secondary_entity_business_name | Sammons Financial Group
employer_phone                 | 17326684134
employer_poc_first_name        | Vishakha
employer_poc_last_name         | Gandhi
employer_poc_email             | Vishakha.Gandhi@coforge.com
employer_poc_phone             | 17326684134
employer_poc_phone_ext         | 
worksite_address1              | 5400 S Solberg Ave
worksite_address2              | 
worksite_city                  | Sioux Falls
worksite_county                | 
lawfirm_name_business_name     | Greenberg Traurig LLP
employer_address1              | 502 Carnegie Center Drive
employer_address2              | Suite 301
employer_city                  | Princeton
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 2026-03-23
end_date                       | 2029-03-22
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Coforge Limited
soc_code                       | 13-1111.00
h_1b_dependent                 | Yes
-[ RECORD 16 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25273-346828
job_title                      | ServiceNow Senior Developer
employer_name                  | Group Health Inc
secondary_entity_business_name | 
employer_phone                 | 19528835100
employer_poc_first_name        | Ruth
employer_poc_last_name         | Rathbun
employer_poc_email             | ruth.a.rathbun@healthpartners.com
employer_poc_phone             | 19528835100
employer_poc_phone_ext         | 
worksite_address1              | 3012 S Keyrell Drive
worksite_address2              | 
worksite_city                  | Sioux Falls
worksite_county                | 
lawfirm_name_business_name     | Fragomen Del Rey Bernsen & Loewy LLP
employer_address1              | 8170 33rd Avenue South
employer_address2              | 
employer_city                  | Bloomington
employer_state                 | MN
employer_postal_code           | 55425
begin_date                     | 2026-03-13
end_date                       | 2029-03-12
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 1
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Group Health Inc
soc_code                       | 15-1299.09
h_1b_dependent                 | No
-[ RECORD 17 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25341-463334
job_title                      | Director of Facilities and Construction
employer_name                  | Dream Design International Inc
secondary_entity_business_name | 
employer_phone                 | 16053480538
employer_poc_first_name        | Hani
employer_poc_last_name         | Shafai
employer_poc_email             | hani@dreamdesigninc.com
employer_poc_phone             | 16053480538
employer_poc_phone_ext         | 
worksite_address1              | 18 E. Kansas City Street
worksite_address2              | Suite 3
worksite_city                  | Rapid City
worksite_county                | 
lawfirm_name_business_name     | Andrew Dutton Esq. PC
employer_address1              | 18 E. Kansas City Street
employer_address2              | Suite 3
employer_city                  | Rapid City
employer_state                 | SD
employer_postal_code           | 57701
begin_date                     | 2026-03-07
end_date                       | 2029-03-06
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Dream Design International Inc
soc_code                       | 11-9021.00
h_1b_dependent                 | No
-[ RECORD 18 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25306-357037
job_title                      | Registered Nurse Float Pool
employer_name                  | Avant Healthcare Professionals LLC
secondary_entity_business_name | Monument Health Rapid City Hospital
employer_phone                 | 14076812999
employer_poc_first_name        | Saloni
employer_poc_last_name         | Kaul
employer_poc_email             | skaul@avanthealthcare.com
employer_poc_phone             | 14076812999
employer_poc_phone_ext         | 
worksite_address1              | 353 Fairmont Blvd
worksite_address2              | 
worksite_city                  | Rapid City
worksite_county                | 
lawfirm_name_business_name     | Musillo Unkenholt LLC.
employer_address1              | 2301 Lucien Way
employer_address2              | Suite 360
employer_city                  | Maitland
employer_state                 | FL
employer_postal_code           | 32751
begin_date                     | 2026-03-05
end_date                       | 2029-03-04
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Avant Healthcare Professionals LLC
soc_code                       | 29-1141.00
h_1b_dependent                 | Yes
-[ RECORD 19 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25308-370839
job_title                      | Medical Laboratory Scientist
employer_name                  | Sanford Health
secondary_entity_business_name | 
employer_phone                 | 16053331000
employer_poc_first_name        | Sandi
employer_poc_last_name         | Haeuszer
employer_poc_email             | sandi.haeuszer@sanfordhealth.org
employer_poc_phone             | 16053126582
employer_poc_phone_ext         | 
worksite_address1              | 1105 E. Holly Blvd
worksite_address2              | 
worksite_city                  | Brandon
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 1305 W 18th Street
employer_address2              | 
employer_city                  | Sioux Falls
employer_state                 | SD
employer_postal_code           | 57105
begin_date                     | 2026-03-01
end_date                       | 2029-02-28
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Sanford Health
soc_code                       | 29-2011.00
h_1b_dependent                 | No
-[ RECORD 20 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25308-370867
job_title                      | Medical Laboratory Scientist
employer_name                  | Sanford Health
secondary_entity_business_name | 
employer_phone                 | 16053331000
employer_poc_first_name        | Sandi
employer_poc_last_name         | Haeuszer
employer_poc_email             | sandi.haeuszer@sanfordhealth.org
employer_poc_phone             | 16053126582
employer_poc_phone_ext         | 
worksite_address1              | 1105 E. Holly Blvd
worksite_address2              | 
worksite_city                  | Brandon
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 1305 W 18th Street
employer_address2              | 
employer_city                  | Sioux Falls
employer_state                 | SD
employer_postal_code           | 57105
begin_date                     | 2026-03-01
end_date                       | 2029-02-28
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Sanford Health
soc_code                       | 29-2011.00
h_1b_dependent                 | No
-[ RECORD 21 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25258-308206
job_title                      | RESEARCH SCIENTIST
employer_name                  | University of South Dakota
secondary_entity_business_name | 
employer_phone                 | 16056775671
employer_poc_first_name        | JILENA
employer_poc_last_name         | FAITH
employer_poc_email             | JILENA.FAITH@SDSTATE.EDU
employer_poc_phone             | 16056886050
employer_poc_phone_ext         | 
worksite_address1              | UNIVERSITY OF SOUTH DAKOTA
worksite_address2              | 414 E CLARK ST
worksite_city                  | VERMILLION
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 414 E Clark St
employer_address2              | 
employer_city                  | Vermillion
employer_state                 | SD
employer_postal_code           | 57069
begin_date                     | 2026-02-22
end_date                       | 2029-02-21
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | University of South Dakota
soc_code                       | 19-1042.00
h_1b_dependent                 | No
-[ RECORD 22 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25356-502348
job_title                      | Physical Education Teacher
employer_name                  | Gayville-Volin School District 63-1
secondary_entity_business_name | 
employer_phone                 | 16052674476
employer_poc_first_name        | Jason
employer_poc_last_name         | SELCHERT
employer_poc_email             | jason.selchert@k12.sd.us
employer_poc_phone             | 16052674476
employer_poc_phone_ext         | 
worksite_address1              | 100 Kingsbury Street
worksite_address2              | 
worksite_city                  | Gayville
worksite_county                | 
lawfirm_name_business_name     | Kolko & Casey PC
employer_address1              | 100 Kingsbury Street
employer_address2              | 
employer_city                  | Gayville
employer_state                 | SD
employer_postal_code           | 57031
begin_date                     | 2026-02-16
end_date                       | 2029-02-15
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Gayville-Volin School District 63-1
soc_code                       | 25-2021.00
h_1b_dependent                 | No
-[ RECORD 23 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25323-422007
job_title                      | Staff Engineer I
employer_name                  | Fermi Forward Discovery Group LLC
secondary_entity_business_name | 
employer_phone                 | 16308403000
employer_poc_first_name        | Valery
employer_poc_last_name         | Stanley
employer_poc_email             | vstanley@fnal.gov
employer_poc_phone             | 16308403933
employer_poc_phone_ext         | 
worksite_address1              | Fermilab, 420 W Main St
worksite_address2              | 
worksite_city                  | Lead
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | Fermilab, Wilson St & Kirk Road
employer_address2              | 
employer_city                  | Batavia
employer_state                 | IL
employer_postal_code           | 60510
begin_date                     | 2026-02-04
end_date                       | 2029-02-03
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 1
amended_petition               | 0
employer_name                  | Fermi Forward Discovery Group LLC
soc_code                       | 17-2143.00
h_1b_dependent                 | No
-[ RECORD 24 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25323-422022
job_title                      | Staff Engineer I
employer_name                  | Fermi Forward Discovery Group LLC
secondary_entity_business_name | 
employer_phone                 | 16308403000
employer_poc_first_name        | Valery
employer_poc_last_name         | Stanley
employer_poc_email             | vstanley@fnal.gov
employer_poc_phone             | 16308403933
employer_poc_phone_ext         | 
worksite_address1              | Fermilab, 420 W Main St
worksite_address2              | 
worksite_city                  | Lead
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | Fermilab, Wilson St & Kirk Road
employer_address2              | 
employer_city                  | Batavia
employer_state                 | IL
employer_postal_code           | 60510
begin_date                     | 2026-02-04
end_date                       | 2029-02-03
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 1
amended_petition               | 0
employer_name                  | Fermi Forward Discovery Group LLC
soc_code                       | 17-2143.00
h_1b_dependent                 | No
-[ RECORD 25 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25316-400357
job_title                      | Assistant Professor, Chemistry
employer_name                  | Augustana University
secondary_entity_business_name | 
employer_phone                 | 16052744191
employer_poc_first_name        | Deanna
employer_poc_last_name         | Versteeg
employer_poc_email             | deanna.versteeg@augie.edu
employer_poc_phone             | 16052744191
employer_poc_phone_ext         | 
worksite_address1              | 2001 S Summit Ave
worksite_address2              | 
worksite_city                  | Sioux Falls
worksite_county                | 
lawfirm_name_business_name     | Davis Immigration Lawyers PLLC
employer_address1              | 2001 S Summit Ave
employer_address2              | 
employer_city                  | Sioux Falls
employer_state                 | SD
employer_postal_code           | 57197
begin_date                     | 2026-02-01
end_date                       | 2029-01-31
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Augustana University
soc_code                       | 25-1052.00
h_1b_dependent                 | No
-[ RECORD 26 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25248-289603
job_title                      | Sr. Team Lead, Software Development
employer_name                  | Premier Bankcard LLC
secondary_entity_business_name | 
employer_phone                 | 16053573413
employer_poc_first_name        | Anna
employer_poc_last_name         | Mitchell
employer_poc_email             | anna.mitchell@premierbankcard.com
employer_poc_phone             | 16053671393
employer_poc_phone_ext         | 
worksite_address1              | 3820 N Louise Ave
worksite_address2              | 
worksite_city                  | Sioux Falls
worksite_county                | 
lawfirm_name_business_name     | Fredrikson & Byron PA
employer_address1              | 3820 N. Louise Ave
employer_address2              | 
employer_city                  | Sioux Falls
employer_state                 | SD
employer_postal_code           | 57107
begin_date                     | 2026-02-01
end_date                       | 2029-01-31
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Premier Bankcard LLC
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 27 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25244-279550
job_title                      | Public School Teacher
employer_name                  | Standing Rock - Rock Creek School
secondary_entity_business_name | 
employer_phone                 | 16058234971
employer_poc_first_name        | Andrew
employer_poc_last_name         | DeCoteau
employer_poc_email             | Andrew.B.DeCoteau@K12.SD.US
employer_poc_phone             | 16058234971
employer_poc_phone_ext         | 
worksite_address1              | One Indian School Rd.
worksite_address2              | 
worksite_city                  | Bullhead
worksite_county                | 
lawfirm_name_business_name     | THE IRWIN LAW FIRM LLC
employer_address1              | PO Box 127
employer_address2              | 
employer_city                  | Bullhead
employer_state                 | SD
employer_postal_code           | 57621
begin_date                     | 2026-02-01
end_date                       | 2029-01-31
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Standing Rock - Rock Creek School
soc_code                       | 25-2021.00
h_1b_dependent                 | No
-[ RECORD 28 ]-----------------+------------------------------------------------------------------------------------
case_number                    | I-200-25315-396843
job_title                      | 5th Grade Teacher
employer_name                  | Pahin Sinte Owayawa - Porcupine School
secondary_entity_business_name | 
employer_phone                 | 16058675588
employer_poc_first_name        | Gina
employer_poc_last_name         | Good Crow
employer_poc_email             | ggoodcrow@porcupineschool.org
employer_poc_phone             | 16058675588
employer_poc_phone_ext         | 
worksite_address1              | 15 Pahin Sinte Street
worksite_address2              | 
worksite_city                  | Porcupine
worksite_county                | 
lawfirm_name_business_name     | Sarmiento Immigration Law Firm
