-[ RECORD 1 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25353-499138
job_title                      | Marketing Coordinator
employer_name                  | The University of Alabama
secondary_entity_business_name | 
employer_phone                 | 12053485402
employer_poc_first_name        | Charter
employer_poc_last_name         | Morris
employer_poc_email             | charter.morris@ua.edu
employer_poc_phone             | 12053485402
employer_poc_phone_ext         | 
worksite_address1              | 413 Cahaba Circle
worksite_address2              | Construction Management and Design, Room 1020
worksite_city                  | Tuscaloosa
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 105 B.B. Comer Hall, Box 870254
employer_address2              | 
employer_city                  | Tuscaloosa
employer_state                 | AL
employer_postal_code           | 35487-0254
begin_date                     | 2026-06-01
end_date                       | 2029-05-31
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The University of Alabama
soc_code                       | 11-2021.00
h_1b_dependent                 | No
-[ RECORD 6 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25356-503073
job_title                      | Research Associate II
employer_name                  | University of South Alabama
secondary_entity_business_name | 
employer_phone                 | 12514606050
employer_poc_first_name        | Arrin
employer_poc_last_name         | Hines
employer_poc_email             | arrinhines@southalabama.edu
employer_poc_phone             | 12514606050
employer_poc_phone_ext         | 
worksite_address1              | 1660 Springhill Ave.
worksite_address2              | 
worksite_city                  | Mobile
worksite_county                | 
lawfirm_name_business_name     | Siskind Susser PC
employer_address1              | 390 Student Center Circle
employer_address2              | Meisler Hall Room 2200
employer_city                  | Mobile
employer_state                 | AL
employer_postal_code           | 36688
begin_date                     | 2026-05-31
end_date                       | 2029-05-30
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | University of South Alabama
soc_code                       | 19-1021.00
h_1b_dependent                 | No
-[ RECORD 7 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25335-446307
job_title                      | SOFTWARE DEVELOPER
employer_name                  | PREMIER IT SOLUTIONS LLC
secondary_entity_business_name | NATIONAL INSURANCE PRODUCER REGISTRY (NIPR)
employer_phone                 | 19722314747
employer_poc_first_name        | KRUTIKA
employer_poc_last_name         | AMIN
employer_poc_email             | HR@PREMIERITSOLUTIONS.COM
employer_poc_phone             | 19722314747
employer_poc_phone_ext         | 301
worksite_address1              | 1049 EVAN CIR
worksite_address2              | 
worksite_city                  | CHELSEA
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 1050 CENTRAL EXPY S
employer_address2              | SUITE 1370
employer_city                  | ALLEN
employer_state                 | TX
employer_postal_code           | 75013
begin_date                     | 2026-05-22
end_date                       | 2029-05-21
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | PREMIER IT SOLUTIONS LLC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25324-424933
job_title                      | Accountants and Auditors - KBGFJG102166-18
employer_name                  | Ernst & Young U.S. LLP
secondary_entity_business_name | 
employer_phone                 | 12018722200
employer_poc_first_name        | Shakeria
employer_poc_last_name         | Collie-Charlton
employer_poc_email             | US.Visaimmigrationsupport@ey.com
employer_poc_phone             | 12018723003
employer_poc_phone_ext         | 0
worksite_address1              | 1136 Hibiscus Drive
worksite_address2              | 
worksite_city                  | Hoover
worksite_county                | 
lawfirm_name_business_name     | EY Law LLP
employer_address1              | 200 Plaza Drive
employer_address2              | 
employer_city                  | Secaucus
employer_state                 | NJ
employer_postal_code           | 07094
begin_date                     | 2026-05-22
end_date                       | 2029-05-21
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Ernst & Young U.S. LLP
soc_code                       | 13-2011.00
h_1b_dependent                 | No
-[ RECORD 9 ]------------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25324-424926
job_title                      | Accountants and Auditors - KBGFJG102166-18
employer_name                  | Ernst & Young U.S. LLP
secondary_entity_business_name | 
employer_phone                 | 12018722200
employer_poc_first_name        | Shakeria
employer_poc_last_name         | Collie-Charlton
employer_poc_email             | US.Visaimmigrationsupport@ey.com
employer_poc_phone             | 12018723003
employer_poc_phone_ext         | 0
worksite_address1              | 1901 6th Avenue North
worksite_address2              | Suite 1200
worksite_city                  | Birmingham
worksite_county                | 
lawfirm_name_business_name     | EY Law LLP
employer_address1              | 200 Plaza Drive
employer_address2              | 
employer_city                  | Secaucus
employer_state                 | NJ
employer_postal_code           | 07094
begin_date                     | 2026-05-22
end_date                       | 2029-05-21
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Ernst & Young U.S. LLP
soc_code                       | 13-2011.00
h_1b_dependent                 | No
-[ RECORD 10 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25335-447028
job_title                      | Accountant
employer_name                  | Regional Conference Ministry of Seventh-day Adventists Inc
secondary_entity_business_name | 
employer_phone                 | 16302355133
employer_poc_first_name        | Yvonne
employer_poc_last_name         | Collins
employer_poc_email             | yvonne.collins@regionalretirement.org
employer_poc_phone             | 16302355133
employer_poc_phone_ext         | 
worksite_address1              | 7000 Adventist Blvd.
worksite_address2              | 
worksite_city                  | Huntsville
worksite_county                | 
lawfirm_name_business_name     | Robinson Kirlew & Associates PC
employer_address1              | 7000 Adventist Blvd.
employer_address2              | 
employer_city                  | Huntsville
employer_state                 | AL
employer_postal_code           | 35896
begin_date                     | 2026-05-15
end_date                       | 2029-05-14
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Regional Conference Ministry of Seventh-day Adventists Inc
soc_code                       | 13-2011.00
h_1b_dependent                 | No
-[ RECORD 11 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25328-433041
job_title                      | Research Scientist I
employer_name                  | The University of Alabama in Huntsville
secondary_entity_business_name | 
employer_phone                 | 12568241000
employer_poc_first_name        | Rachel
employer_poc_last_name         | Frost
employer_poc_email             | rf0034@uah.edu
employer_poc_phone             | 12568245231
employer_poc_phone_ext         | 
worksite_address1              | 301 Sparkman Drive
worksite_address2              | 
worksite_city                  | Huntsville
worksite_county                | 
lawfirm_name_business_name     | Armstrong Law LLC
employer_address1              | 301 Sparkman Drive
employer_address2              | 
employer_city                  | Huntsville
employer_state                 | AL
employer_postal_code           | 35899
begin_date                     | 2026-05-06
end_date                       | 2029-05-05
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The University of Alabama in Huntsville
soc_code                       | 19-2012.00
h_1b_dependent                 | No
-[ RECORD 12 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25310-384856
job_title                      | LEAD SAP DEVELOPER & NWBC PM
employer_name                  | Phifer Incorporated
secondary_entity_business_name | 
employer_phone                 | 12053452120
employer_poc_first_name        | Charles
employer_poc_last_name         | Morgan
employer_poc_email             | charles.morgan@phifer.com
employer_poc_phone             | 12053452120
employer_poc_phone_ext         | 
worksite_address1              | 4400 Reese Phifer Ave
worksite_address2              | 
worksite_city                  | Tuscaloosa
worksite_county                | 
lawfirm_name_business_name     | Reddy Neumann Brown PC
employer_address1              | 4400 Reese Phifer Avenue
employer_address2              | 
employer_city                  | Tuscaloosa
employer_state                 | AL
employer_postal_code           | 35401
begin_date                     | 2026-05-04
end_date                       | 2029-05-03
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Phifer Incorporated
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 13 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25329-435213
job_title                      | LEAD SAP DEVELOPER & NWBC PM
employer_name                  | Phifer Incorporated
secondary_entity_business_name | 
employer_phone                 | 12053452120
employer_poc_first_name        | Charles
employer_poc_last_name         | Morgan
employer_poc_email             | charles.morgan@phifer.com
employer_poc_phone             | 12053452120
employer_poc_phone_ext         | 
worksite_address1              | 4400 Reese Phifer Ave
worksite_address2              | 
worksite_city                  | Tuscaloosa
worksite_county                | 
lawfirm_name_business_name     | Reddy Neumann Brown PC
employer_address1              | 4400 Reese Phifer Avenue
employer_address2              | 
employer_city                  | Tuscaloosa
employer_state                 | AL
employer_postal_code           | 35401
begin_date                     | 2026-05-03
end_date                       | 2029-05-02
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Phifer Incorporated
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 14 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25343-466740
job_title                      | Teacher of English for Speakers of Other Languages
employer_name                  | Tarrant Board of Education
secondary_entity_business_name | 
employer_phone                 | 12058493700
employer_poc_first_name        | Laurie
employer_poc_last_name         | McDonald
employer_poc_email             | mcdonald.sherlene@tarrant.k12.al.us
employer_poc_phone             | 12058493700
employer_poc_phone_ext         | 
worksite_address1              | Tarrant Intermediate School
worksite_address2              | 1 Wildcat Drive
worksite_city                  | Tarrant
worksite_county                | 
lawfirm_name_business_name     | Bradley Arant Boult Cummings LLP
employer_address1              | 1318 Alabama Street
employer_address2              | 
employer_city                  | Tarrant
employer_state                 | AL
employer_postal_code           | 35217
begin_date                     | 2026-05-02
end_date                       | 2029-05-01
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 1
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Tarrant Board of Education
soc_code                       | 25-2021.00
h_1b_dependent                 | No
-[ RECORD 15 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25337-454775
job_title                      | Assistant Professor of Economics
employer_name                  | University of South Alabama
secondary_entity_business_name | 
employer_phone                 | 12514606050
employer_poc_first_name        | Arrin
employer_poc_last_name         | Hines
employer_poc_email             | arrinhines@southalabama.edu
employer_poc_phone             | 12514606050
employer_poc_phone_ext         | 
worksite_address1              | 5811 USA Drive South
worksite_address2              | MCOB 334
worksite_city                  | Mobile
worksite_county                | 
lawfirm_name_business_name     | Siskind Susser PC
employer_address1              | 390 Student Center Circle MH 2200
employer_address2              | 
employer_city                  | Mobile
employer_state                 | AL
employer_postal_code           | 36688
begin_date                     | 2026-05-02
end_date                       | 2029-05-01
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | University of South Alabama
soc_code                       | 25-1063.00
h_1b_dependent                 | No
-[ RECORD 16 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25329-437174
job_title                      | Assistant Professor of Economics
employer_name                  | University of South Alabama
secondary_entity_business_name | 
employer_phone                 | 12514606050
employer_poc_first_name        | Arrin
employer_poc_last_name         | Hines
employer_poc_email             | arrinhines@southalabama.edu
employer_poc_phone             | 12514606050
employer_poc_phone_ext         | 
worksite_address1              | 5811 USA Drive South
worksite_address2              | MCOB 334
worksite_city                  | Mobile
worksite_county                | 
lawfirm_name_business_name     | Siskind Susser PC
employer_address1              | 390 Student Center Circle MH 2200
employer_address2              | 
employer_city                  | Mobile
employer_state                 | AL
employer_postal_code           | 36688
begin_date                     | 2026-05-02
end_date                       | 2029-05-01
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | University of South Alabama
soc_code                       | 25-1063.00
h_1b_dependent                 | No
-[ RECORD 17 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25338-458326
job_title                      | Research Associate II
employer_name                  | The University of Alabama in Huntsville
secondary_entity_business_name | 
employer_phone                 | 12568241000
employer_poc_first_name        | Rachel
employer_poc_last_name         | Frost
employer_poc_email             | rf0034@uah.edu
employer_poc_phone             | 12568245231
employer_poc_phone_ext         | 
worksite_address1              | 301 Sparkman Drive
worksite_address2              | 
worksite_city                  | Huntsville
worksite_county                | 
lawfirm_name_business_name     | Armstrong Law LLC
employer_address1              | 301 Sparkman Drive
employer_address2              | 
employer_city                  | Huntsville
employer_state                 | AL
employer_postal_code           | 35899
begin_date                     | 2026-05-01
end_date                       | 2029-04-30
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The University of Alabama in Huntsville
soc_code                       | 19-2099.01
h_1b_dependent                 | No
-[ RECORD 18 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25304-353925
job_title                      | Mechanical Engineer
employer_name                  | Amphenol Tecvox LLC
secondary_entity_business_name | 
employer_phone                 | 12564174338
employer_poc_first_name        | Barry
employer_poc_last_name         | Goodson
employer_poc_email             | barry.goodson@tecvox.com
employer_poc_phone             | 12564174338
employer_poc_phone_ext         | 
worksite_address1              | 25270 Will McComb Dr.
worksite_address2              | 
worksite_city                  | Tanner
worksite_county                | 
lawfirm_name_business_name     | Vijay K. Kale PC
employer_address1              | 25270 Will McComb Dr.
employer_address2              | 
employer_city                  | Tanner
employer_state                 | AL
employer_postal_code           | 35761
begin_date                     | 2026-04-24
end_date                       | 2029-04-23
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Amphenol Tecvox LLC
soc_code                       | 17-2141.00
h_1b_dependent                 | No
-[ RECORD 19 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25335-447741
job_title                      | Supplier Development Manager
employer_name                  | Autocar LLC
secondary_entity_business_name | 
employer_phone                 | 12058580230
employer_poc_first_name        | Justin
employer_poc_last_name         | Kelly
employer_poc_email             | jkelly@gvwgroup.com
employer_poc_phone             | 12058580198
employer_poc_phone_ext         | 
worksite_address1              | 4680 Pinson Valley Parkway
worksite_address2              | 
worksite_city                  | Center Point
worksite_county                | 
lawfirm_name_business_name     | Fragomen Del Rey Bernsen & Loewy LLP
employer_address1              | 4680 Pinson Valley Parkway
employer_address2              | 
employer_city                  | Center Point
employer_state                 | AL
employer_postal_code           | 35215
begin_date                     | 2026-04-24
end_date                       | 2029-04-23
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 1
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Autocar LLC
soc_code                       | 13-1081.01
h_1b_dependent                 | No
-[ RECORD 20 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25323-419921
job_title                      | Software Engineer - Team Leader
employer_name                  | Regions Bank
secondary_entity_business_name | 
employer_phone                 | 12053264624
employer_poc_first_name        | Cinda
employer_poc_last_name         | York
employer_poc_email             | cinda.york@regions.com
employer_poc_phone             | 12053264624
employer_poc_phone_ext         | 
worksite_address1              | 2090 Parkway Office Cir
worksite_address2              | 
worksite_city                  | Hoover
worksite_county                | 
lawfirm_name_business_name     | Ogletree Deakins Nash Smoak & Stewart PC
employer_address1              | 1900 5th Avenue North
employer_address2              | Suite 22
employer_city                  | Birmingham
employer_state                 | AL
employer_postal_code           | 35203
begin_date                     | 2026-04-24
end_date                       | 2029-04-23
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Regions Bank
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 21 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25310-385447
job_title                      | Solutions Engineer
employer_name                  | Shutterfly LLC
secondary_entity_business_name | 
employer_phone                 | 16506105459
employer_poc_first_name        | Surbhi
employer_poc_last_name         | Sharma
employer_poc_email             | immigration@shutterfly.com
employer_poc_phone             | 12153536399
employer_poc_phone_ext         | 
worksite_address1              | 1426 Riverchase Trail
worksite_address2              | 
worksite_city                  | Hoover
worksite_county                | 
lawfirm_name_business_name     | Larrabee Albi Coker LLP
employer_address1              | 10 Almaden Blvd.
employer_address2              | Ste 900
employer_city                  | San Jose
employer_state                 | CA
employer_postal_code           | 95113
begin_date                     | 2026-04-24
end_date                       | 2029-04-23
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 1
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Shutterfly LLC
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 22 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25330-439894
job_title                      | Team Leader - Software Design and Development
employer_name                  | Triton Management Group Inc
secondary_entity_business_name | 
employer_phone                 | 13342810052
employer_poc_first_name        | Hollis
employer_poc_last_name         | Carlton
employer_poc_email             | hcarlton@tritonmgt.com
employer_poc_phone             | 13343947633
employer_poc_phone_ext         | 
worksite_address1              | 6925 Halcyon Park Drive
worksite_address2              | 
worksite_city                  | Montgomery
worksite_county                | 
lawfirm_name_business_name     | Baker Donelson Bearman Caldwell Berkowitz PC
employer_address1              | 6925 Halcyon Park Drive
employer_address2              | 
employer_city                  | Montgomery
employer_state                 | AL
employer_postal_code           | 36117
begin_date                     | 2026-04-24
end_date                       | 2029-04-23
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Triton Management Group Inc
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 23 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25318-408583
job_title                      | Big Data Administrator
employer_name                  | Regions Bank
secondary_entity_business_name | 
employer_phone                 | 12052645541
employer_poc_first_name        | Cinda
employer_poc_last_name         | York
employer_poc_email             | cinda.york@regions.com
employer_poc_phone             | 12053264624
employer_poc_phone_ext         | 
worksite_address1              | 2090 Parkway Office Circle
worksite_address2              | 
worksite_city                  | Hoover
worksite_county                | 
lawfirm_name_business_name     | Barnes & Thornburg LLP
employer_address1              | 1900 Fifth Avenue North
employer_address2              | 22nd Floor
employer_city                  | Birmingham
employer_state                 | AL
employer_postal_code           | 35203
begin_date                     | 2026-04-18
end_date                       | 2029-04-17
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Regions Bank
soc_code                       | 15-1299.08
h_1b_dependent                 | No
-[ RECORD 24 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25307-364389
job_title                      | Sr. Quality Engineer
employer_name                  | Nemak USA Inc
secondary_entity_business_name | 
employer_phone                 | 12483044033
employer_poc_first_name        | Laura
employer_poc_last_name         | Oatney
employer_poc_email             | laura.oatney@nemak.com
employer_poc_phone             | 12483044033
employer_poc_phone_ext         | 
worksite_address1              | 2170 Old Sylacauga Hwy
worksite_address2              | 
worksite_city                  | Sylacauga
worksite_county                | 
lawfirm_name_business_name     | Ellis Porter PLC
employer_address1              | 2 Towne Square
employer_address2              | Suite 300
employer_city                  | Southfield
employer_state                 | MI
employer_postal_code           | 48076
begin_date                     | 2026-04-15
end_date                       | 2029-04-14
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Nemak USA Inc
soc_code                       | 17-2141.00
h_1b_dependent                 | No
-[ RECORD 25 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25321-413204
job_title                      | Lecturer
employer_name                  | The University of Alabama in Huntsville
secondary_entity_business_name | 
employer_phone                 | 12568241000
employer_poc_first_name        | Audrey
employer_poc_last_name         | Jupiter
employer_poc_email             | awj0005@uah.edu
employer_poc_phone             | 12568242744
employer_poc_phone_ext         | 
worksite_address1              | 301 Sparkman Drive
worksite_address2              | 
worksite_city                  | Huntsville
worksite_county                | 
lawfirm_name_business_name     | Armstrong Law LLC
employer_address1              | 301 Sparkman Drive
employer_address2              | 
employer_city                  | Huntsville
employer_state                 | AL
employer_postal_code           | 35899
begin_date                     | 2026-04-15
end_date                       | 2029-04-14
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The University of Alabama in Huntsville
soc_code                       | 25-1022.00
h_1b_dependent                 | No
-[ RECORD 26 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25353-498699
job_title                      | Informatica Administrator
employer_name                  | Regions Bank
secondary_entity_business_name | 
employer_phone                 | 12053264624
employer_poc_first_name        | Cinda
employer_poc_last_name         | York
employer_poc_email             | cinda.york@regions.com
employer_poc_phone             | 12053264624
employer_poc_phone_ext         | 
worksite_address1              | 2090 Parkway Office Circle
worksite_address2              | 
worksite_city                  | Hoover
worksite_county                | 
lawfirm_name_business_name     | Barnes & Thornburg LLP
employer_address1              | 1900 Fifth Avenue North
employer_address2              | 22nd Floor
employer_city                  | Birmingham
employer_state                 | AL
employer_postal_code           | 35203
begin_date                     | 2026-04-13
end_date                       | 2029-04-12
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 1
employer_name                  | Regions Bank
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 27 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25351-489818
job_title                      | SAP Software Engineer
employer_name                  | ArcelorMittal Calvert LLC
secondary_entity_business_name | 
employer_phone                 | 12512893000
employer_poc_first_name        | Gail
employer_poc_last_name         | Boykin
employer_poc_email             | gail.boykin@arcelormittal.com
employer_poc_phone             | 12512893000
employer_poc_phone_ext         | 
worksite_address1              | 1 AM/NS Way
worksite_address2              | 
worksite_city                  | Calvert
worksite_county                | 
lawfirm_name_business_name     | Burr & Forman LLP
employer_address1              | 1 AM/NS Way
employer_address2              | 
employer_city                  | Calvert
employer_state                 | AL
employer_postal_code           | 36513
begin_date                     | 2026-04-10
end_date                       | 2029-04-09
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | ArcelorMittal Calvert LLC
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 28 ]-----------------+------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25322-419514
job_title                      | Business Analyst
employer_name                  | Amensys Inc
secondary_entity_business_name | Alabama Medicaid Agency (State of Alabama)
employer_phone                 | 19728019970
employer_poc_first_name        | Anuradha
employer_poc_last_name         | Puligandla
employer_poc_email             | hr@amensys.com
